symbol,interval,datetime,open,high,low,close,volume
BTCUSDT,1m,2025-06-07 16:28:00,105542.85,105542.86,105501.0,105501.0,5.08521
BTCUSDT,1m,2025-06-07 16:29:00,105501.01,105501.01,105469.34,105469.34,7.54875
BTCUSDT,1m,2025-06-07 16:30:00,105469.35,105474.48,105434.67,105434.67,11.82384
BTCUSDT,1m,2025-06-07 16:31:00,105434.67,105434.68,105399.99,105411.35,12.12931
BTCUSDT,1m,2025-06-07 16:32:00,105411.34,105411.35,105403.73,105403.73,1.95997
BTCUSDT,1m,2025-06-07 16:33:00,105403.73,105427.17,105403.73,105415.61,5.79133
BTCUSDT,1m,2025-06-07 16:34:00,105415.62,105439.31,105415.6,105415.6,6.47589
BTCUSDT,1m,2025-06-07 16:35:00,105415.61,105415.62,105396.0,105415.61,3.83989
BTCUSDT,1m,2025-06-07 16:36:00,105415.61,105415.62,105403.47,105403.48,1.52428
BTCUSDT,1m,2025-06-07 16:37:00,105403.48,105412.0,105403.47,105411.99,2.15144
BTCUSDT,1m,2025-06-07 16:38:00,105412.0,105412.0,105411.99,105412.0,1.44533
BTCUSDT,1m,2025-06-07 16:39:00,105412.0,105414.5,105411.99,105414.49,2.21887
BTCUSDT,1m,2025-06-07 16:40:00,105414.49,105414.5,105414.49,105414.49,0.833
BTCUSDT,1m,2025-06-07 16:41:00,105414.49,105414.5,105397.9,105397.9,7.59563
BTCUSDT,1m,2025-06-07 16:42:00,105397.91,105397.91,105395.34,105395.35,1.47057
BTCUSDT,1m,2025-06-07 16:43:00,105395.34,105412.31,105395.34,105412.3,2.30189
BTCUSDT,1m,2025-06-07 16:44:00,105412.31,105412.31,105412.3,105412.3,0.37385
BTCUSDT,1m,2025-06-07 16:45:00,105412.3,105412.3,105303.74,105331.78,29.2152
BTCUSDT,1m,2025-06-07 16:46:00,105331.77,105348.84,105331.77,105348.83,2.73982
BTCUSDT,1m,2025-06-07 16:47:00,105348.84,105348.84,105348.82,105348.83,0.48787
BTCUSDT,1m,2025-06-07 16:48:00,105348.82,105348.83,105348.82,105348.83,0.71225
BTCUSDT,1m,2025-06-07 16:49:00,105348.83,105383.77,105348.82,105350.87,7.60333
BTCUSDT,1m,2025-06-07 16:50:00,105350.86,105351.65,105333.49,105333.49,2.80124
BTCUSDT,1m,2025-06-07 16:51:00,105333.49,105337.63,105328.38,105328.58,3.24944
BTCUSDT,1m,2025-06-07 16:52:00,105328.58,105328.59,105279.06,105289.59,7.3031
BTCUSDT,1m,2025-06-07 16:53:00,105289.58,105325.59,105289.58,105325.59,4.24893
BTCUSDT,1m,2025-06-07 16:54:00,105325.58,105348.49,105325.58,105348.49,1.27394
BTCUSDT,1m,2025-06-07 16:55:00,105348.48,105364.8,105348.48,105364.79,3.32041
BTCUSDT,1m,2025-06-07 16:56:00,105364.8,105364.8,105350.67,105350.67,6.58925
BTCUSDT,1m,2025-06-07 16:57:00,105350.67,105350.68,105350.67,105350.67,0.79713
BTCUSDT,1m,2025-06-07 16:58:00,105350.67,105350.68,105350.67,105350.68,1.61552
BTCUSDT,1m,2025-06-07 16:59:00,105350.67,105350.68,105350.67,105350.68,0.61169
BTCUSDT,1m,2025-06-07 17:00:00,105350.68,105379.99,105350.0,105379.98,14.01265
BTCUSDT,1m,2025-06-07 17:01:00,105379.99,105418.59,105379.98,105418.58,4.00912
BTCUSDT,1m,2025-06-07 17:02:00,105418.59,105418.61,105418.58,105418.6,0.51608
BTCUSDT,1m,2025-06-07 17:03:00,105418.6,105431.35,105418.6,105431.35,3.42895
BTCUSDT,1m,2025-06-07 17:04:00,105431.35,105431.35,105431.34,105431.34,0.81966
BTCUSDT,1m,2025-06-07 17:05:00,105431.34,105431.35,105431.34,105431.34,0.25838
BTCUSDT,1m,2025-06-07 17:06:00,105431.34,105431.35,105431.34,105431.35,0.48863
BTCUSDT,1m,2025-06-07 17:07:00,105431.34,105447.85,105431.34,105447.85,1.06379
BTCUSDT,1m,2025-06-07 17:08:00,105447.84,105463.09,105447.84,105463.09,0.58758
BTCUSDT,1m,2025-06-07 17:09:00,105463.09,105476.42,105463.08,105476.41,1.76032
BTCUSDT,1m,2025-06-07 17:10:00,105476.41,105480.0,105476.41,105479.99,1.75877
BTCUSDT,1m,2025-06-07 17:11:00,105480.0,105488.0,105479.99,105488.0,7.15843
BTCUSDT,1m,2025-06-07 17:12:00,105488.0,105488.0,105463.19,105463.19,7.74331
BTCUSDT,1m,2025-06-07 17:13:00,105463.19,105487.2,105463.19,105487.2,1.68004
BTCUSDT,1m,2025-06-07 17:14:00,105487.2,105495.72,105487.19,105495.71,1.51107
BTCUSDT,1m,2025-06-07 17:15:00,105495.72,105495.72,105495.71,105495.71,0.19616
BTCUSDT,1m,2025-06-07 17:16:00,105495.72,105495.72,105495.71,105495.71,0.35106
BTCUSDT,1m,2025-06-07 17:17:00,105495.71,105495.72,105469.63,105469.63,4.50045
BTCUSDT,1m,2025-06-07 17:18:00,105469.63,105469.63,105447.85,105447.85,1.65612
BTCUSDT,1m,2025-06-07 17:19:00,105447.85,105461.4,105447.85,105461.4,2.84055
BTCUSDT,1m,2025-06-07 17:20:00,105461.39,105461.4,105461.39,105461.4,0.27403
BTCUSDT,1m,2025-06-07 17:21:00,105461.4,105540.0,105461.39,105539.99,9.42256
BTCUSDT,1m,2025-06-07 17:22:00,105539.99,105540.0,105524.95,105524.95,4.17977
BTCUSDT,1m,2025-06-07 17:23:00,105524.96,105534.88,105524.95,105534.87,0.79068
BTCUSDT,1m,2025-06-07 17:24:00,105534.88,105558.62,105534.87,105558.61,2.81095
BTCUSDT,1m,2025-06-07 17:25:00,105558.62,105558.62,105524.95,105524.95,2.51206
BTCUSDT,1m,2025-06-07 17:26:00,105524.96,105524.96,105497.04,105497.04,2.12625
BTCUSDT,1m,2025-06-07 17:27:00,105497.05,105509.97,105497.04,105509.97,1.55165
BTCUSDT,1m,2025-06-07 17:28:00,105509.96,105509.97,105509.96,105509.97,0.59273
BTCUSDT,1m,2025-06-07 17:29:00,105509.97,105524.74,105509.96,105524.73,3.04166
BTCUSDT,1m,2025-06-07 17:30:00,105524.74,105524.74,105524.73,105524.73,1.83723
BTCUSDT,1m,2025-06-07 17:31:00,105524.74,105524.74,105469.22,105469.22,6.95177
BTCUSDT,1m,2025-06-07 17:32:00,105469.22,105506.14,105469.22,105506.14,4.17237
BTCUSDT,1m,2025-06-07 17:33:00,105506.14,105528.0,105506.13,105509.76,2.52833
BTCUSDT,1m,2025-06-07 17:34:00,105509.76,105509.76,105500.0,105509.75,2.09124
BTCUSDT,1m,2025-06-07 17:35:00,105509.74,105509.75,105475.57,105475.57,1.41662
BTCUSDT,1m,2025-06-07 17:36:00,105475.57,105475.58,105450.52,105450.52,1.76435
BTCUSDT,1m,2025-06-07 17:37:00,105450.52,105450.53,105428.2,105428.2,1.73357
BTCUSDT,1m,2025-06-07 17:38:00,105428.21,105436.12,105428.2,105436.12,1.27443
BTCUSDT,1m,2025-06-07 17:39:00,105436.12,105447.84,105436.11,105447.83,1.2018
BTCUSDT,1m,2025-06-07 17:40:00,105447.83,105475.57,105447.83,105475.57,2.02304
BTCUSDT,1m,2025-06-07 17:41:00,105475.57,105475.57,105457.42,105457.42,2.52058
BTCUSDT,1m,2025-06-07 17:42:00,105457.43,105457.43,105410.07,105410.08,23.50216
BTCUSDT,1m,2025-06-07 17:43:00,105410.07,105439.28,105410.07,105439.27,3.75334
BTCUSDT,1m,2025-06-07 17:44:00,105439.28,105492.35,105439.27,105492.34,8.71194
BTCUSDT,1m,2025-06-07 17:45:00,105492.34,105492.35,105461.52,105461.52,9.59071
BTCUSDT,1m,2025-06-07 17:46:00,105461.52,105461.52,105441.86,105441.87,3.25161
BTCUSDT,1m,2025-06-07 17:47:00,105441.86,105456.27,105441.86,105456.27,5.91012
BTCUSDT,1m,2025-06-07 17:48:00,105456.26,105462.14,105453.81,105453.82,2.29965
BTCUSDT,1m,2025-06-07 17:49:00,105453.81,105453.82,105453.81,105453.82,0.42426
BTCUSDT,1m,2025-06-07 17:50:00,105453.81,105453.82,105427.69,105427.69,2.00137
BTCUSDT,1m,2025-06-07 17:51:00,105427.7,105427.7,105427.69,105427.69,0.31211
BTCUSDT,1m,2025-06-07 17:52:00,105427.69,105427.7,105401.61,105401.62,1.56832
BTCUSDT,1m,2025-06-07 17:53:00,105401.61,105401.62,105386.25,105386.26,1.36163
BTCUSDT,1m,2025-06-07 17:54:00,105386.26,105386.26,105386.25,105386.26,2.09788
BTCUSDT,1m,2025-06-07 17:55:00,105386.25,105386.26,105386.25,105386.26,0.33867
BTCUSDT,1m,2025-06-07 17:56:00,105386.26,105386.26,105386.25,105386.26,1.12315
BTCUSDT,1m,2025-06-07 17:57:00,105386.26,105386.26,105386.25,105386.26,2.31305
BTCUSDT,1m,2025-06-07 17:58:00,105386.26,105386.26,105386.25,105386.25,0.22118
BTCUSDT,1m,2025-06-07 17:59:00,105386.25,105393.21,105386.25,105393.21,1.70979
BTCUSDT,1m,2025-06-07 18:00:00,105393.21,105449.09,105393.2,105449.08,4.37076
BTCUSDT,1m,2025-06-07 18:01:00,105449.08,105458.12,105449.08,105458.11,0.6678
BTCUSDT,1m,2025-06-07 18:02:00,105458.11,105500.0,105458.11,105487.56,19.35498
BTCUSDT,1m,2025-06-07 18:03:00,105487.56,105540.0,105487.56,105539.99,9.30455
BTCUSDT,1m,2025-06-07 18:04:00,105540.0,105750.0,105540.0,105741.65,38.65508
BTCUSDT,1m,2025-06-07 18:05:00,105741.64,105741.64,105699.27,105730.32,10.07576
BTCUSDT,1m,2025-06-07 18:06:00,105730.33,105764.79,105721.91,105721.91,5.75307
BTCUSDT,1m,2025-06-07 18:07:00,105721.92,105735.13,105674.41,105674.42,6.20459
BTCUSDT,1m,2025-06-07 18:08:00,105674.41,105674.42,105674.41,105674.41,1.5165
BTCUSDT,1m,2025-06-07 18:09:00,105674.42,105674.42,105648.0,105648.0,2.24668
BTCUSDT,1m,2025-06-07 18:10:00,105648.0,105717.98,105648.0,105705.37,7.39485
BTCUSDT,1m,2025-06-07 18:11:00,105705.36,105705.37,105627.9,105648.79,5.44308
BTCUSDT,1m,2025-06-07 18:12:00,105648.8,105672.55,105648.8,105652.54,2.10246
BTCUSDT,1m,2025-06-07 18:13:00,105652.55,105652.55,105652.54,105652.54,6.53983
BTCUSDT,1m,2025-06-07 18:14:00,105652.54,105694.23,105652.54,105694.22,6.50165
BTCUSDT,1m,2025-06-07 18:15:00,105694.23,105735.52,105694.22,105699.99,104.27294
BTCUSDT,1m,2025-06-07 18:16:00,105699.99,105762.57,105699.99,105750.0,95.78349
BTCUSDT,1m,2025-06-07 18:17:00,105750.0,105750.0,105749.99,105750.0,4.42203
BTCUSDT,1m,2025-06-07 18:18:00,105749.99,105752.6,105732.66,105732.67,13.02535
BTCUSDT,1m,2025-06-07 18:19:00,105732.67,105760.88,105732.66,105760.87,5.92425
BTCUSDT,1m,2025-06-07 18:20:00,105760.88,105778.3,105760.87,105775.84,11.67658
BTCUSDT,1m,2025-06-07 18:21:00,105775.85,105775.85,105766.0,105766.0,3.18299
BTCUSDT,1m,2025-06-07 18:22:00,105766.0,105766.01,105766.0,105766.0,0.75585
BTCUSDT,1m,2025-06-07 18:23:00,105766.0,105775.85,105766.0,105766.0,3.49133
BTCUSDT,1m,2025-06-07 18:24:00,105766.0,105781.18,105766.0,105781.18,10.52237
BTCUSDT,1m,2025-06-07 18:25:00,105781.18,105787.1,105781.17,105787.09,6.67041
BTCUSDT,1m,2025-06-07 18:26:00,105787.1,105787.1,105787.09,105787.09,2.72207
BTCUSDT,1m,2025-06-07 18:27:00,105787.1,105787.1,105768.61,105779.18,7.27052
BTCUSDT,1m,2025-06-07 18:28:00,105779.19,105779.19,105761.29,105761.29,3.68607
BTCUSDT,1m,2025-06-07 18:29:00,105761.29,105761.3,105761.29,105761.3,1.8395
BTCUSDT,1m,2025-06-07 18:30:00,105761.3,105884.46,105627.9,105638.99,55.65763
BTCUSDT,1m,2025-06-07 18:31:00,105639.0,105728.48,105614.06,105655.25,14.07024
BTCUSDT,1m,2025-06-07 18:32:00,105655.26,105655.26,105607.58,105641.17,3.94542
BTCUSDT,1m,2025-06-07 18:33:00,105641.17,105641.17,105618.68,105618.69,3.55848
BTCUSDT,1m,2025-06-07 18:34:00,105618.68,105685.77,105618.68,105676.0,12.05782
BTCUSDT,1m,2025-06-07 18:35:00,105676.01,105688.88,105676.0,105688.87,0.58208
BTCUSDT,1m,2025-06-07 18:36:00,105688.87,105688.88,105647.68,105647.69,3.45222
BTCUSDT,1m,2025-06-07 18:37:00,105647.68,105647.7,105627.91,105647.69,3.12663
BTCUSDT,1m,2025-06-07 18:38:00,105647.7,105657.33,105613.86,105613.87,38.58841
BTCUSDT,1m,2025-06-07 18:39:00,105613.87,105643.11,105613.86,105643.11,2.52696
BTCUSDT,1m,2025-06-07 18:40:00,105643.11,105643.11,105616.3,105624.56,15.05815
BTCUSDT,1m,2025-06-07 18:41:00,105624.55,105624.56,105622.2,105622.21,1.40281
BTCUSDT,1m,2025-06-07 18:42:00,105622.21,105645.56,105622.21,105645.55,4.34591
BTCUSDT,1m,2025-06-07 18:43:00,105645.56,105645.56,105645.55,105645.55,3.67375
BTCUSDT,1m,2025-06-07 18:44:00,105645.56,105651.24,105622.11,105622.12,23.8065
BTCUSDT,1m,2025-06-07 18:45:00,105622.11,105622.11,105542.53,105542.54,25.18747
BTCUSDT,1m,2025-06-07 18:46:00,105542.54,105617.88,105542.53,105617.87,9.13599
BTCUSDT,1m,2025-06-07 18:47:00,105617.88,105676.15,105617.87,105670.48,4.7797
BTCUSDT,1m,2025-06-07 18:48:00,105670.48,105670.48,105652.41,105652.42,2.86717
BTCUSDT,1m,2025-06-07 18:49:00,105652.41,105652.42,105604.65,105604.65,9.21524
BTCUSDT,1m,2025-06-07 18:50:00,105604.66,105620.75,105584.91,105599.99,10.40455
BTCUSDT,1m,2025-06-07 18:51:00,105599.99,105600.0,105588.7,105588.7,0.7746
BTCUSDT,1m,2025-06-07 18:52:00,105588.71,105588.71,105582.06,105582.07,0.63186
BTCUSDT,1m,2025-06-07 18:53:00,105582.06,105600.7,105582.06,105600.69,2.57531
BTCUSDT,1m,2025-06-07 18:54:00,105600.69,105612.68,105591.03,105591.04,11.44483
BTCUSDT,1m,2025-06-07 18:55:00,105591.04,105591.95,105574.26,105591.95,9.49094
BTCUSDT,1m,2025-06-07 18:56:00,105591.95,105600.06,105569.9,105569.9,23.09953
BTCUSDT,1m,2025-06-07 18:57:00,105569.91,105569.91,105569.9,105569.9,2.57444
BTCUSDT,1m,2025-06-07 18:58:00,105569.9,105596.8,105566.75,105596.79,10.59259
BTCUSDT,1m,2025-06-07 18:59:00,105596.8,105600.0,105596.79,105599.99,2.92684
BTCUSDT,1m,2025-06-07 19:00:00,105599.99,105645.08,105599.99,105645.08,19.50641
BTCUSDT,1m,2025-06-07 19:01:00,105645.08,105675.82,105645.07,105675.82,11.09808
BTCUSDT,1m,2025-06-07 19:02:00,105675.82,105675.82,105675.81,105675.81,2.49658
BTCUSDT,1m,2025-06-07 19:03:00,105675.81,105675.81,105643.77,105643.77,3.65784
BTCUSDT,1m,2025-06-07 19:04:00,105643.77,105670.36,105643.77,105670.35,3.23691
BTCUSDT,1m,2025-06-07 19:05:00,105670.36,105670.36,105659.13,105664.41,2.56022
BTCUSDT,1m,2025-06-07 19:06:00,105664.41,105678.9,105664.41,105678.9,2.88107
BTCUSDT,1m,2025-06-07 19:07:00,105678.89,105733.63,105678.89,105733.62,7.5781
BTCUSDT,1m,2025-06-07 19:08:00,105733.62,105757.42,105733.62,105750.54,3.41016
BTCUSDT,1m,2025-06-07 19:09:00,105750.53,105792.56,105750.53,105756.27,6.55655
BTCUSDT,1m,2025-06-07 19:10:00,105756.26,105756.27,105744.18,105744.18,1.63364
BTCUSDT,1m,2025-06-07 19:11:00,105744.18,105744.19,105720.0,105720.0,1.19513
BTCUSDT,1m,2025-06-07 19:12:00,105720.0,105720.01,105702.56,105702.57,5.33209
BTCUSDT,1m,2025-06-07 19:13:00,105702.57,105719.94,105702.57,105719.94,4.92936
BTCUSDT,1m,2025-06-07 19:14:00,105719.94,105737.14,105719.93,105737.13,3.32146
BTCUSDT,1m,2025-06-07 19:15:00,105737.13,105737.14,105728.68,105728.68,0.91515
BTCUSDT,1m,2025-06-07 19:16:00,105728.68,105739.27,105728.68,105739.27,4.94633
BTCUSDT,1m,2025-06-07 19:17:00,105739.26,105779.28,105739.26,105770.57,3.1783
BTCUSDT,1m,2025-06-07 19:18:00,105770.58,105777.0,105770.57,105776.99,2.72604
BTCUSDT,1m,2025-06-07 19:19:00,105777.0,105850.0,105777.0,105813.8,12.21429
BTCUSDT,1m,2025-06-07 19:20:00,105813.8,105829.91,105813.8,105829.91,3.40855
BTCUSDT,1m,2025-06-07 19:21:00,105829.9,105829.91,105821.52,105821.53,4.21401
BTCUSDT,1m,2025-06-07 19:22:00,105821.52,105821.54,105793.79,105793.79,29.51774
BTCUSDT,1m,2025-06-07 19:23:00,105793.79,105850.54,105775.85,105850.54,22.7767
BTCUSDT,1m,2025-06-07 19:24:00,105850.54,105850.54,105827.24,105837.21,17.3365
BTCUSDT,1m,2025-06-07 19:25:00,105837.21,105837.21,105837.2,105837.21,1.30865
BTCUSDT,1m,2025-06-07 19:26:00,105837.21,105871.33,105837.2,105862.44,5.23834
BTCUSDT,1m,2025-06-07 19:27:00,105862.44,105862.45,105854.01,105856.7,2.07279
BTCUSDT,1m,2025-06-07 19:28:00,105856.71,105856.71,105856.7,105856.7,2.36276
BTCUSDT,1m,2025-06-07 19:29:00,105856.71,105856.71,105856.7,105856.7,0.42433
BTCUSDT,1m,2025-06-07 19:30:00,105856.7,105856.7,105850.07,105851.4,3.75984
BTCUSDT,1m,2025-06-07 19:31:00,105851.4,105851.41,105829.69,105829.69,1.38746
BTCUSDT,1m,2025-06-07 19:32:00,105829.69,105829.7,105801.3,105804.0,5.17409
BTCUSDT,1m,2025-06-07 19:33:00,105804.0,105804.01,105804.0,105804.0,2.37551
BTCUSDT,1m,2025-06-07 19:34:00,105804.0,105804.01,105804.0,105804.0,0.48898
BTCUSDT,1m,2025-06-07 19:35:00,105804.01,105827.17,105804.01,105827.16,3.42989
BTCUSDT,1m,2025-06-07 19:36:00,105827.16,105827.17,105735.48,105765.77,23.05768
BTCUSDT,1m,2025-06-07 19:37:00,105765.78,105765.78,105732.0,105732.0,10.30971
BTCUSDT,1m,2025-06-07 19:38:00,105732.0,105751.24,105729.14,105751.23,3.72369
BTCUSDT,1m,2025-06-07 19:39:00,105751.23,105751.24,105742.36,105749.54,3.26599
BTCUSDT,1m,2025-06-07 19:40:00,105749.54,105749.54,105719.58,105719.59,7.18748
BTCUSDT,1m,2025-06-07 19:41:00,105719.59,105740.0,105711.34,105711.34,8.53228
BTCUSDT,1m,2025-06-07 19:42:00,105711.35,105727.21,105711.34,105726.15,3.33198
BTCUSDT,1m,2025-06-07 19:43:00,105726.16,105726.16,105712.65,105712.65,4.99164
BTCUSDT,1m,2025-06-07 19:44:00,105712.66,105712.66,105712.65,105712.65,1.10849
BTCUSDT,1m,2025-06-07 19:45:00,105712.65,105712.66,105705.0,105705.01,2.06917
BTCUSDT,1m,2025-06-07 19:46:00,105705.0,105705.01,105705.0,105705.0,1.52337
BTCUSDT,1m,2025-06-07 19:47:00,105705.0,105705.01,105705.0,105705.01,1.25518
BTCUSDT,1m,2025-06-07 19:48:00,105705.0,105705.01,105705.0,105705.0,5.70727
BTCUSDT,1m,2025-06-07 19:49:00,105705.0,105710.33,105667.06,105667.06,37.47128
BTCUSDT,1m,2025-06-07 19:50:00,105667.07,105674.42,105667.06,105674.41,10.41271
BTCUSDT,1m,2025-06-07 19:51:00,105674.41,105674.42,105674.41,105674.42,1.9947
BTCUSDT,1m,2025-06-07 19:52:00,105674.42,105674.42,105654.04,105654.05,2.20044
BTCUSDT,1m,2025-06-07 19:53:00,105654.04,105654.05,105646.95,105646.96,1.16882
BTCUSDT,1m,2025-06-07 19:54:00,105646.95,105695.21,105646.95,105691.99,13.63048
BTCUSDT,1m,2025-06-07 19:55:00,105691.99,105726.06,105691.99,105725.9,3.41595
BTCUSDT,1m,2025-06-07 19:56:00,105725.9,105725.91,105725.9,105725.9,0.81115
BTCUSDT,1m,2025-06-07 19:57:00,105725.91,105725.91,105725.9,105725.91,0.1719
BTCUSDT,1m,2025-06-07 19:58:00,105725.9,105725.91,105725.9,105725.9,1.98863
BTCUSDT,1m,2025-06-07 19:59:00,105725.91,105725.91,105725.9,105725.91,2.33024
BTCUSDT,1m,2025-06-07 20:00:00,105725.91,105738.51,105725.9,105727.93,8.45274
BTCUSDT,1m,2025-06-07 20:01:00,105727.93,105741.09,105727.93,105741.08,1.88784
BTCUSDT,1m,2025-06-07 20:02:00,105741.09,105741.09,105741.08,105741.08,2.13234
BTCUSDT,1m,2025-06-07 20:03:00,105741.09,105807.43,105741.08,105807.42,7.53483
BTCUSDT,1m,2025-06-07 20:04:00,105807.43,105807.43,105807.42,105807.42,0.59576
BTCUSDT,1m,2025-06-07 20:05:00,105807.43,105807.43,105807.42,105807.42,0.36167
BTCUSDT,1m,2025-06-07 20:06:00,105807.43,105807.43,105807.42,105807.42,1.42502
BTCUSDT,1m,2025-06-07 20:07:00,105807.43,105831.37,105807.42,105831.36,3.12607
BTCUSDT,1m,2025-06-07 20:08:00,105831.36,105831.37,105831.36,105831.36,1.31262
BTCUSDT,1m,2025-06-07 20:09:00,105831.36,105831.37,105809.86,105809.86,3.59213
BTCUSDT,1m,2025-06-07 20:10:00,105809.86,105809.87,105809.86,105809.86,1.02114
BTCUSDT,1m,2025-06-07 20:11:00,105809.86,105809.87,105796.45,105806.84,4.41055
BTCUSDT,1m,2025-06-07 20:12:00,105806.84,105843.18,105806.84,105843.17,4.09653
BTCUSDT,1m,2025-06-07 20:13:00,105843.17,105859.97,105843.17,105859.96,6.03526
BTCUSDT,1m,2025-06-07 20:14:00,105859.96,105878.46,105859.96,105870.06,6.04018
BTCUSDT,1m,2025-06-07 20:15:00,105870.06,105880.0,105845.84,105852.84,7.33695
BTCUSDT,1m,2025-06-07 20:16:00,105852.85,105878.36,105852.84,105874.96,2.77839
BTCUSDT,1m,2025-06-07 20:17:00,105874.97,105874.97,105874.96,105874.97,3.10691
BTCUSDT,1m,2025-06-07 20:18:00,105874.96,105883.65,105874.96,105883.22,4.77503
BTCUSDT,1m,2025-06-07 20:19:00,105883.22,105900.0,105883.21,105900.0,9.34971
BTCUSDT,1m,2025-06-07 20:20:00,105899.99,105899.99,105859.39,105859.39,6.59047
BTCUSDT,1m,2025-06-07 20:21:00,105859.39,105878.88,105853.51,105878.87,3.61196
BTCUSDT,1m,2025-06-07 20:22:00,105878.88,105892.92,105878.87,105892.92,3.89253
BTCUSDT,1m,2025-06-07 20:23:00,105892.91,105892.91,105875.73,105875.73,6.04187
BTCUSDT,1m,2025-06-07 20:24:00,105875.74,105875.74,105875.73,105875.74,0.8321
BTCUSDT,1m,2025-06-07 20:25:00,105875.74,105875.74,105875.73,105875.74,3.17958
BTCUSDT,1m,2025-06-07 20:26:00,105875.74,105875.74,105860.1,105860.1,2.51154
BTCUSDT,1m,2025-06-07 20:27:00,105860.1,105880.36,105860.1,105880.35,4.30168
BTCUSDT,1m,2025-06-07 20:28:00,105880.35,105880.36,105880.35,105880.36,0.34817
BTCUSDT,1m,2025-06-07 20:29:00,105880.35,105880.36,105878.68,105878.69,2.25487
BTCUSDT,1m,2025-06-07 20:30:00,105878.68,105878.68,105794.9,105809.73,11.56946
BTCUSDT,1m,2025-06-07 20:31:00,105809.74,105821.55,105809.73,105820.78,1.43048
BTCUSDT,1m,2025-06-07 20:32:00,105820.78,105820.79,105820.78,105820.78,2.11163
BTCUSDT,1m,2025-06-07 20:33:00,105820.78,105835.98,105820.78,105835.98,2.09701
BTCUSDT,1m,2025-06-07 20:34:00,105835.98,105851.86,105835.97,105851.84,2.1148
BTCUSDT,1m,2025-06-07 20:35:00,105851.84,105851.85,105846.51,105846.51,0.94751
BTCUSDT,1m,2025-06-07 20:36:00,105846.51,105846.52,105846.51,105846.52,1.07242
BTCUSDT,1m,2025-06-07 20:37:00,105846.51,105846.52,105846.51,105846.51,0.55129
BTCUSDT,1m,2025-06-07 20:38:00,105846.51,105846.51,105818.53,105818.54,2.48074
BTCUSDT,1m,2025-06-07 20:39:00,105818.53,105818.54,105816.81,105816.82,0.58659
BTCUSDT,1m,2025-06-07 20:40:00,105816.82,105816.82,105815.66,105815.66,1.54305
BTCUSDT,1m,2025-06-07 20:41:00,105815.66,105815.67,105815.59,105815.59,0.48303
BTCUSDT,1m,2025-06-07 20:42:00,105815.6,105815.6,105815.59,105815.6,0.5695
BTCUSDT,1m,2025-06-07 20:43:00,105815.59,105815.6,105815.59,105815.6,0.2192
BTCUSDT,1m,2025-06-07 20:44:00,105815.6,105815.6,105815.59,105815.6,0.31724
BTCUSDT,1m,2025-06-07 20:45:00,105815.59,105815.6,105815.59,105815.59,0.517
BTCUSDT,1m,2025-06-07 20:46:00,105815.6,105815.6,105811.72,105811.72,4.08775
BTCUSDT,1m,2025-06-07 20:47:00,105811.73,105811.73,105811.72,105811.72,0.88233
BTCUSDT,1m,2025-06-07 20:48:00,105811.72,105831.46,105811.72,105831.45,10.64663
BTCUSDT,1m,2025-06-07 20:49:00,105831.45,105878.0,105831.45,105869.99,6.58492
BTCUSDT,1m,2025-06-07 20:50:00,105869.99,105870.0,105852.69,105852.69,1.71393
BTCUSDT,1m,2025-06-07 20:51:00,105852.69,105868.81,105852.69,105868.81,4.5506
BTCUSDT,1m,2025-06-07 20:52:00,105868.8,105868.81,105856.48,105856.49,3.90697
BTCUSDT,1m,2025-06-07 20:53:00,105856.48,105856.49,105841.01,105841.01,2.70293
BTCUSDT,1m,2025-06-07 20:54:00,105841.02,105841.02,105834.96,105834.96,2.5896
BTCUSDT,1m,2025-06-07 20:55:00,105834.96,105834.97,105823.03,105823.03,3.54039
BTCUSDT,1m,2025-06-07 20:56:00,105823.04,105823.04,105822.49,105822.49,0.59295
BTCUSDT,1m,2025-06-07 20:57:00,105822.5,105837.0,105822.49,105836.99,4.97538
BTCUSDT,1m,2025-06-07 20:58:00,105837.0,105837.0,105836.99,105836.99,2.35136
BTCUSDT,1m,2025-06-07 20:59:00,105836.99,105846.98,105836.99,105846.98,1.55544
BTCUSDT,1m,2025-06-07 21:00:00,105846.98,105860.0,105831.99,105832.0,7.80859
BTCUSDT,1m,2025-06-07 21:01:00,105832.0,105832.0,105831.99,105832.0,0.365
BTCUSDT,1m,2025-06-07 21:02:00,105831.99,105845.22,105831.99,105845.21,4.41834
BTCUSDT,1m,2025-06-07 21:03:00,105845.22,105845.22,105845.21,105845.22,0.46377
BTCUSDT,1m,2025-06-07 21:04:00,105845.21,105859.37,105845.21,105859.37,2.13963
BTCUSDT,1m,2025-06-07 21:05:00,105859.36,105859.37,105841.95,105841.95,3.45647
BTCUSDT,1m,2025-06-07 21:06:00,105841.95,105841.96,105796.41,105796.41,4.794
BTCUSDT,1m,2025-06-07 21:07:00,105796.41,105796.43,105796.41,105796.42,2.73583
BTCUSDT,1m,2025-06-07 21:08:00,105796.42,105796.43,105795.67,105795.67,1.3069
BTCUSDT,1m,2025-06-07 21:09:00,105795.67,105795.68,105795.67,105795.68,1.29964
BTCUSDT,1m,2025-06-07 21:10:00,105795.68,105795.68,105795.67,105795.68,2.2241
BTCUSDT,1m,2025-06-07 21:11:00,105795.68,105795.68,105795.67,105795.68,0.95066
BTCUSDT,1m,2025-06-07 21:12:00,105795.67,105795.68,105795.67,105795.68,1.40377
